,favorite_count,tweet_id,retweet_count,text
1991-03-12 21:59:40.734689280,586,668815180734689280,282,This is a wild Toblerone from Papua New Guinea. Mouth always open. Addicted to hay. Acts blind. 7/10 handsome dog https://t.co/IGmVbz07tZ
1991-03-13 01:01:26.256599040,447,668826086256599040,144,This is Banditt. He is a brown LaBeouf retriever. Loves cold weather. 4 smaller dogs are his sons (probably). 10/10 https://t.co/Ko7eCsFpnI
1991-03-13 08:16:10.888998912,464,668852170888998912,173,Say hello to Bobb. Bobb is a Golden High Fescue &amp; a proud father of 8. Bobb sleeps while the little pups play. 11/10 https://t.co/OmxouCZ8IY
1991-03-13 13:57:32.652679168,541,668872652652679168,310,This is AmÃ©lie. She is a confident white college girl. Extremely intimidating. Literally can't rn omg. 11/10 fab https://t.co/up0MHRxelf
1991-03-13 19:27:54.547511297,408,668892474547511296,156,This is Ruffles. He is an Albanian Shoop Da Whoop. He just noticed the camera. Patriotic af. Classy hardwood. 11/10 https://t.co/HyDpTU5Jhj
1991-03-13 22:23:14.700836864,326,668902994700836864,105,Meet Lambeau. He's a Whistling Haiku from the plains of southern Guatemala. 11/10 so. damn. majestic. https://t.co/UqCvpSgMJe
1991-03-14 06:42:01.458302977,274,668932921458302976,59,This is Herald. He likes to swing. Subtle tongue slip. Owner good at b-ball. Creepy person on bench back there. 9/10 https://t.co/rcrKkL7eB6
1991-03-14 13:01:53.004314625,286,668955713004314624,74,This is a Slovakian Helter Skelter Feta named Leroi. Likes to skip on roofs. Good traction. Much balance. 10/10 wow! https://t.co/Dmy2mY2Qj5
1991-03-14 14:14:44.974809088,724,668960084974809088,248,Meet Jaycob. He got scared of the vacuum. Hide &amp; seek champ. Almost better than Kony. Solid shampoo selection. 10/10 https://t.co/952hUV6RiK
1991-03-14 16:24:37.119254528,151,668967877119254528,25,"12/10 good shit Bubka
@wane15"
1991-03-14 18:34:37.807423489,1338,668975677807423488,604,This is Jeremy. He hasn't grown into his skin yet. Ears hit the floor. Probably trips on them sometimes. 11/10 https://t.co/LqAMlFVBoY
1991-03-14 19:43:26.671884288,811,668979806671884288,362,This is Chaz. He's an X Games half pipe superstar. 6 gold medals. Lost back legs saving a baby from a tornado 12/10 https://t.co/uxdOfblUB0
1991-03-14 20:18:13.510119424,553,668981893510119424,319,Unique dog here. Oddly shaped tail. Long pink front legs. I don't think dogs breath underwater sos. 4/10 bad owner https://t.co/0EJXxE9UxW
1991-03-14 21:26:58.524233728,566,668986018524233728,173,This is Ruby. She's a Bimmington Fettuccini. One ear works a lil better than other. Looks startled. Cool carpet 9/10 https://t.co/j0Wpa42KCH
1991-03-14 22:03:03.816871936,923,668988183816871936,490,Honor to rate this dog. Lots of fur on him. Two massive tumors on back. Should get checked out. Very neat tho. 7/10 https://t.co/bMhs18elNF
1991-03-14 22:26:55.043424256,697,668989615043424256,339,This is Bernie. He's taking his Halloween costume very seriously. Wants to be baked. 3/10 not a good idea Bernie smh https://t.co/1zBp1moFlX
1991-03-14 23:12:43.537309700,764,668992363537309696,359,This is Harrison. He braves the snow like a champ. Perched at all times. Hasn't blinked in months. 8/10 v nifty dog https://t.co/tiVuq6MNwl
1991-03-14 23:55:13.074286592,451,668994913074286592,242,Two gorgeous pups here. Both have cute fake horns(adorable). Barn in the back looks on fire. 5/10 would pet rly well https://t.co/w5oYFXi0uh
1991-03-15 01:26:37.445533696,21362,669000397445533696,6601,Meet Terrance. He's being yelled at because he stapled the wrong stuff together. 11/10 hang in there Terrance https://t.co/ixcuUYCbdD
1991-03-15 03:13:02.128353280,592,669006782128353280,260,This is Tucker. He is 100% ready for the sports. 12/10 I would watch anything with him https://t.co/k0ddVUWTcu
1991-03-15 05:42:23.032369152,756,669015743032369152,385,Super rare dog right here guys. Doesn't bark. Seems strong. Blue. Very family friendly pet. 10/10 overall good dog https://t.co/Jykq2iq3qN
1991-03-15 11:37:38.363662336,678,669037058363662336,324,"Here we have Pancho and Peaches. Pancho is a Condoleezza Gryffindor, and Peaches is just an asshole. 10/10 &amp; 7/10 https://t.co/Lh1BsJrWPp"
1991-03-17 09:55:28.096960512,1030,669203728096960512,497,This is Samsom. He is sexually confused. Really wants to be a triceratops. 9/10 just a great guy https://t.co/HPoce45SI3
1991-03-17 12:49:25.781868544,452,669214165781868544,178,This is Jaspers. He is a northeastern Gillette. Just got his license. Very excited. 10/10 they grow up so fast https://t.co/cieaOI0RuT
1991-03-17 13:31:19.721873412,1215,669216679721873408,416,This is Clarq. He's a golden Quetzalcoatl. Clarq enjoys eating his own foot. Damn it Clarq. 8/10 would pet firmly https://t.co/d8ybynaRwZ
1991-03-18 19:30:57.376567296,508,669324657376567296,214,Meet Ralf. He's a miniature Buick DiCaprio. Can float (whoa). Loves to beach. Snazzy green vest. 11/10 I'd hug Ralf https://t.co/R5Z6jBTdhc
1991-03-18 20:13:27.240699904,588,669327207240699904,120,Just got home from college. Dis my dog. She does all my homework. Big red turd in background. 13/10 no bias at all https://t.co/6WGFp9cuj6
1991-03-18 20:35:03.091937280,1033,669328503091937280,432,This is Kirk. He just saw a bacon wrapped tennis ball and literally died. So sad. 12/10 RIP Kirk https://t.co/0twoigv5jP
1991-03-19 02:57:14.509529089,452,669351434509529088,195,This is Sully. He's a Leviticus Galapagos. Very powerful. Borderline unstoppable. Cool goggles. 10/10 https://t.co/zKNF77dxEA
1991-03-19 03:30:38.988365824,663,669353438988365824,266,This is Tessa. She is also very pleased after finally meeting her biological father. 10/10 https://t.co/qDS1aCqppv
1991-03-19 03:46:22.627049472,2780,669354382627049472,1318,Meet Dug. Dug fucken loves peaches. 8/10 https://t.co/JtA1TG21Xx
1991-03-19 05:14:34.819481600,377,669359674819481600,128,Meet Saydee. She's a Rochester  Ecclesiastical. Jumped off cliff and caught stick on way down. 11/10 1st round pick https://t.co/Eh2v0AyJbi
1991-03-19 06:24:48.236994561,645,669363888236994560,237,Here we have a Gingivitis Pumpernickel named Zeus. Unmatched tennis ball capacity. 10/10 would highly recommend https://t.co/jPkd7hhX7m
1991-03-19 07:31:36.104181761,474,669367896104181760,164,This is Chip. Chip's pretending to be choked. 10/10 lol classic Chip https://t.co/yoB0SM1AAP
1991-03-19 08:31:23.794317312,509,669371483794317312,187,This is OliviÃ©r. He's a Baptist Hindquarter. Also smooth af with the babes. 10/10 I'd totally get in a car with him https://t.co/fj4c170cxk
1991-03-19 09:41:58.304980992,1373,669375718304980992,756,This is Billl. He's trying to be a ghost but he's not very good at it. 6/10 c'mon Billl https://t.co/ero0XfdGtY
1991-03-19 14:34:16.313184256,376,669393256313184256,79,Meet Ronduh. She's a Finnish Checkered Blitzkrieg. Ears look fake. Shoes on point. 10/10 would pet extra well https://t.co/juktj5qiaD
1991-03-21 14:07:41.267722241,397,669564461267722240,128,This is a Coriander Baton Rouge named Alfredo. Loves to cuddle with smaller well-dressed dog. 10/10 would hug lots https://t.co/eCRdwouKCl
1991-03-21 14:59:51.774625800,241,669567591774625792,59,Meet Kollin. He's a Parakeetian Badminton from Denmark. Great artist. Taking break from research. Loves wicker 9/10 https://t.co/XPLB3eoXiX
1991-03-21 16:04:31.778410496,1626,669571471778410496,1050,This is Keith. He's had 13 DUIs. 7/10 that's too many Keith https://t.co/fa7olwrF9Y
1991-03-21 16:39:30.759163904,447,669573570759163904,147,This is Linda. She just looked up and saw you glancing at your neighboring classmate's test. 10/10 https://t.co/UpFFYhA1Id
1991-03-21 19:29:04.538451968,1525,669583744538451968,967,Special dog here. Pretty big. Neck kinda long for dog. Cool spots. Must be a Dalmatian variant. 6/10 would still pet https://t.co/f8GXeDbFzu
1991-03-21 23:25:12.108789760,525,669597912108789760,157,This is Skye. He is a Bretwaldian Altostratus. Not amused at all. Just saved small dog from avalanche. 10/10 hero af https://t.co/XmCvma01fF
1991-03-22 00:51:24.620980224,967,669603084620980224,382,"Very human-like. Cute overbite smile *finger to earpiece* I'm being told that the dog is actually on the right
10/10 https://t.co/MSIbWu4YYs"
1991-03-22 07:11:47.762618368,3620,669625907762618368,1879,This is Penny. She's having fun AND being safe. 12/10 very responsible pup https://t.co/eqeWw67oU7
1991-03-22 17:09:52.646373376,823,669661792646373376,456,This is a brave dog. Excellent free climber. Trying to get closer to God. Not very loyal though. Doesn't bark. 5/10 https://t.co/ODnILTr4QM
1991-03-22 22:15:53.564442624,683,669680153564442624,300,This is Shawwn. He's a Turkish Gangrene Robitussin. Spectacular tongue. Cranks out push-ups. 8/10 #NoDaysOff #swole https://t.co/IQFZKNUlXx
1991-03-22 22:48:15.984410625,363,669682095984410624,137,Meet Louie. He just pounded that bottle of wine. 9/10 goodnight Louie https://t.co/RAwZvMKRZB
1991-03-22 23:18:19.023405056,398,669683899023405056,114,This is Kloey. Her mother was a unicorn. 10/10 https://t.co/NvKJRYDosA
1991-03-22 23:34:25.554620416,536,669684865554620416,91,After countless hours of research and hundreds of formula alterations we have concluded that Dug should be bumped to an 11/10
1991-03-23 17:30:30.875258880,278,669749430875258880,67,Say hello to Clarence. Clarence thought he saw a squirrel. He was just trying to help. 8/10 poor Clarence https://t.co/tbFaTUHLJB
1991-03-23 18:32:58.989142016,834,669753178989142016,418,Meet Chester. He just ate a lot and now he can't move. 10/10 that's going to be me in about 17 hours https://t.co/63jh1tYZa5
1991-03-25 17:48:43.644657664,242,669923323644657664,59,This is a spotted Lipitor Rumpelstiltskin named Alphred. He can't wait for the Turkey. 10/10 would pet really well https://t.co/6GUGO7azNX
1991-03-25 18:39:44.437997569,385,669926384437997568,109,I've never seen a dog so genuinely happy about a tennis ball. 12/10 s'cute https://t.co/9RYY2NtHDw
1991-03-25 23:12:43.794931712,522,669942763794931712,173,This is Andru. He made his very own lacrosse stick. Much dedication. Big dreams. Tongue slip. 11/10 go get em Andru https://t.co/1VJoY3OJ1F
1991-03-26 06:47:22.633789440,310,669970042633789440,63,This is Julio. He was one of the original Ringling Bros. Exceptional balance. Very alert. Ready for anything. 10/10 https://t.co/aeURGO9Qs8
1991-03-26 07:20:11.175813120,456,669972011175813120,168,Here we see really big dog cuddling smaller dog. Very touching. True friendship. 10/10s would pet both at once https://t.co/A6XnvxHiUQ
1991-03-26 13:11:16.832759809,333,669993076832759808,87,This is Zoey. Her dreams of becoming a hippo ballerina don't look promising. 9/10 it'll be ok puppers https://t.co/kR1fqy4NKK
1991-03-26 15:58:50.994700288,342,670003130994700288,96,This is Raphael. He is a Baskerville Conquistador. Entertains at all the gatherings. 10/10 simply magnificent https://t.co/3NTykJmtHt
1991-03-27 01:26:29.829525505,600,670037189829525504,289,Awesome dog here. Not sure where it is tho. Spectacular camouflage. Enjoys leaves. Not very soft. 5/10 still petable https://t.co/rOTOteKx4q
1991-03-27 02:18:15.598354432,771,670040295598354432,115,ðŸ˜‚ðŸ˜‚ðŸ˜‚ 10/10 for the dog and the owner https://t.co/5iYF0Ci0EK
1991-03-27 04:09:12.931721218,661,670046952931721216,181,This is Ben &amp; Carson. It's impossible for them to tilt their heads in the same direction. Cheeky wink by Ben. 11/10s https://t.co/465sIBdvzU
1991-03-27 06:23:58.660800512,684,670055038660800512,343,This is Tommy. He's a cool dog. Hard not to step on. Won't let go of seashell. Not fast by any means. 3/10 https://t.co/0gY6XTOpn3
1991-03-27 08:11:46.722140161,783,670061506722140160,353,"This is Liam. He has a particular set of skills. He will look for you, he will find you, and he will kill you. 11/10 https://t.co/uQMFKv1vjn"
1991-03-27 10:18:07.419133954,647,670069087419133952,252,This is Randall. He's from Chernobyl. Built playground himself. Has been stuck up there quite a while. 5/10 good dog https://t.co/pzrvc7wKGd
1991-03-27 11:31:43.555706880,1608,670073503555706880,821,Meet Winston. He wants to be a power drill. Very focused. 10/10 I believe in you Winston https://t.co/exGrzT9O88
1991-03-27 13:14:41.849372674,2274,670079681849372672,1297,Meet Fabio. He's a wonderful pup. Can't stay away from the devil's lettuce but other than that he's a delight. 10/10 https://t.co/Qvj4JZGdQD
1991-03-27 15:08:19.208155136,714,670086499208155136,262,"""Hi yes this is dog. I can't help with that s- sir please... the manager isn't in right n- well that was rude""
10/10 https://t.co/DuQXATW27f"
1991-03-27 17:12:18.074779648,1059,670093938074779648,349,This is Wally. He's a Flaccid Mitochondria. Going on vacation. Bag definitely full of treats. Great hat. 9/10 https://t.co/vYs9IVzHY9
1991-03-29 23:47:00.111441920,725,670290420111441920,298,This is Sandra. She's going skydiving. Nice adidas sandals. Stellar house plant. 11/10 https://t.co/orbkAq9kYF
1991-03-30 03:22:40.680108032,436,670303360680108032,139,This is a Speckled Cauliflower Yosemite named Hemry. He's terrified of intruder dog. Not one bit comfortable. 9/10 https://t.co/yV3Qgjh8iN
1991-03-30 07:45:30.621435904,3949,670319130621435904,1278,"AT DAWN...
WE RIDE

11/10 https://t.co/QnfO7HEQGA"
1991-03-30 13:15:31.251150849,439,670338931251150848,116,This is Butters. He's not ready for Thanksgiving to be over. 10/10 poor Butters https://t.co/iTc578yDmY
1991-03-30 19:37:54.861563904,338,670361874861563904,69,This is a Rich Mahogany Seltzer named Cherokee. Just got destroyed by a snowball. Isn't very happy about it. 9/10 https://t.co/98ZBi6o4dj
1991-03-30 23:06:11.102445568,762,670374371102445568,278,Meet Daisy. She's rebellious. Full of teen angst. Thought her food should be evenly dispersed around the room. 12/10 https://t.co/8yzgYzP94K
1991-03-31 02:15:11.116361728,576,670385711116361728,220,Meet Larry. He's a Panoramic Benzoate. Can shoot lasers out of his eyes. Very neat. Stuck in that position tho. 8/10 https://t.co/MAZx8MPF0S
1991-03-31 07:17:59.788544000,445,670403879788544000,163,This is Nigel. He accidentally popped his ball after dunking so hard the backboard shattered. 10/10 great great pup https://t.co/vSd1TWFK1I
1991-03-31 08:43:18.013820928,569,670408998013820928,233,This is Peanut. He was the World Table Tennis Champion back in 2003. Now he just does it for recreation. 10/10 https://t.co/LXVEHo9JMY
1991-03-31 09:22:50.698022913,2082,670411370698022912,936,Meet Scooter. He's ready for his first day of middle school. Remarkable tongue. 12/10 https://t.co/1DJfHmfBQN
1991-03-31 11:03:34.769758208,583,670417414769758208,336,Sharp dog here. Introverted. Loves purple. Not fun to pet. Hurts to cuddle with. 6/10 still good dog tho https://t.co/Dfv2YaHPMn
1991-03-31 11:56:09.653809152,642,670420569653809152,329,This is Damon. The newest presidential candidate for 2016. 10/10 he gets my vote https://t.co/Z5nqlfjYJi
1991-03-31 12:18:45.039075328,1343,670421925039075328,660,Meet Herb. 12/10 https://t.co/tLRyYvCci3
1991-03-31 13:43:22.554466305,530,670427002554466304,171,This is a Deciduous Trimester mix named Spork. Only 1 ear works. No seat belt. Incredibly reckless. 9/10 still cute https://t.co/CtuJoLHiDo
1991-03-31 14:04:40.563085312,1416,670428280563085312,657,This is Willy. He's millennial af. 11/10 https://t.co/Fm1SvVLsad
1991-03-31 15:27:28.821026816,333,670433248821026816,118,This is Sam. He's trying to escape the inordinate monotony of conforming to everyday status quo. 10/10 https://t.co/PXnCdz8qzK
1991-03-31 15:42:07.938719744,1439,670434127938719744,671,Meet Hank and Sully. Hank is very proud of the pumpkin they found and Sully doesn't give a shit. 11/10 and 8/10 https://t.co/cwoP1ftbrj
1991-03-31 16:10:21.946826752,1076,670435821946826752,540,Two unbelievably athletic dogs here. Great form. Perfect execution. 10/10 for both https://t.co/sQuKwSKtDE
1991-03-31 17:58:57.873600512,662,670442337873600512,204,Meet Koda. He's large. Looks very soft. Great bangs. Powerful owner. 11/10 would pet the hell out of https://t.co/mzPoS9wCqp
1991-03-31 18:42:35.656130560,6874,670444955656130560,2049,This is Paull. He just stubbed his toe. 10/10 deep breaths Paull https://t.co/J5Mqn8VeYq
